Timestamp,Label,Binary_Label,Flow Duration,Tot Fwd Pkts,TotLen Fwd Pkts,Flow Byts/s,Flow Pkts/s,Avg Pkt Size,Min Pkt Size,Protocol,day
2023-11-03 15:56:21.371304035,DDOS-UDP,1,5301077.127456665,2.0,0.0,0.0,0.3772818149807894,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:21.380298376,DDOS-UDP,1,5180509.567260742,2.0,0.0,0.0,0.38606240834673805,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:21.430784464,DDOS-UDP,1,4790940.046310425,2.0,0.0,0.0,0.4174546082120627,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:21.524920225,DDOS-UDP,1,16652.10723876953,2.0,0.0,0.0,120.10491953496363,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:21.536883116,DDOS-UDP,1,3553864.002227783,2.0,0.0,0.0,0.5627677363979813,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:22.122751713,DDOS-UDP,1,4866473.913192749,2.0,0.0,0.0,0.410975181553549,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:22.306079149,DDOS-UDP,1,7063434.362411499,2.0,0.0,0.0,0.2831483804313555,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:22.960177422,DDOS-UDP,1,5151241.779327393,2.0,0.0,0.0,0.38825589744714795,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:23.307146788,DDOS-UDP,1,3175843.0004119873,2.0,0.0,0.0,0.6297540526217918,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:23.338609219,DDOS-UDP,1,4401518.34487915,2.0,0.0,0.0,0.45438865484381225,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:23.349983692,DDOS-UDP,1,6612438.201904297,2.0,0.0,0.0,0.30246029360607496,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:23.625936031,DDOS-UDP,1,1707795.1431274414,2.0,0.0,0.0,1.1711006487215154,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:24.332045794,DDOS-UDP,1,426458.35876464844,2.0,0.0,0.0,4.689789656822624,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:24.351877928,DDOS-UDP,1,3076544.5232391357,2.0,0.0,0.0,0.6500799793055824,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:24.519885540,DDOS-UDP,1,2497344.970703125,2.0,0.0,0.0,0.8008505126293793,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:24.600454807,DDOS-UDP,1,3505314.826965332,2.0,0.0,0.0,0.5705621602415286,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:24.655143261,DDOS-UDP,1,3546851.634979248,2.0,0.0,0.0,0.5638803665413824,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:24.678056955,DDOS-UDP,1,2866935.7299804688,2.0,0.0,0.0,0.697608941520857,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:24.785418034,DDOS-UDP,1,689391.1361694336,2.0,0.0,0.0,2.9011106976409606,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:25.129789114,DDOS-UDP,1,5965293.645858765,2.0,0.0,0.0,0.33527268207298444,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:25.225240707,DDOS-UDP,1,4663706.541061401,2.0,0.0,0.0,0.4288434493875391,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:25.257149220,DDOS-UDP,1,1871273.5176086426,2.0,0.0,0.0,1.0687908428030666,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:25.265007973,DDOS-UDP,1,4332102.537155151,2.0,0.0,0.0,0.4616695894999245,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:25.399075508,DDOS-UDP,1,1530766.0102844238,2.0,0.0,0.0,1.3065354120505916,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:25.761316061,DDOS-UDP,1,2239330.768585205,2.0,0.0,0.0,0.8931239761706071,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:26.050216675,DDOS-UDP,1,1222785.234451294,2.0,0.0,0.0,1.635610198464221,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:26.422355652,DDOS-UDP,1,3077342.2718048096,2.0,0.0,0.0,0.6499114571441653,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:26.473023653,DDOS-UDP,1,2907346.248626709,2.0,0.0,0.0,0.6879125597595072,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:26.592436790,DDOS-UDP,1,918487.0719909668,2.0,0.0,0.0,2.1774939038223824,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:27.098639488,DDOS-UDP,1,3106492.9962158203,2.0,0.0,0.0,0.6438128147838426,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:27.136276007,DDOS-UDP,1,1563207.8647613525,2.0,0.0,0.0,1.2794203797748487,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:27.236274958,DDOS-UDP,1,1229279.5181274414,2.0,0.0,0.0,1.626969269809844,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:28.324841499,DDOS-UDP,1,472424.9839782715,2.0,0.0,0.0,4.233476356728811,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:29.958061218,DDOS-UDP,1,418586.49253845215,2.0,0.0,0.0,4.777985041684727,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:30.180840492,DDOS-UDP,1,927909.8510742188,2.0,0.0,0.0,2.155381794561884,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:30.192850828,DDOS-UDP,1,201604.36630249023,2.0,0.0,0.0,9.920420061732045,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-11-03 15:56:30.226166964,DDOS-UDP,1,259668.35021972656,2.0,0.0,0.0,7.7021323480802995,0.0,0.0,17.0,lsnm2024_ddos_udp
2023-12-07 11:41:21.000000000,BENIGN,0,5000000.0,21.0,2050.0,1782.0,10.0,97.61904761904762,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:42:02.000000000,BENIGN,0,8000000.0,28.0,4590.0,1436.75,6.25,163.92857142857142,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:42:10.000000000,BENIGN,0,71000000.0,50.0,1200.0,16.901408450704224,0.704225352112676,24.0,0.0,17.0,lsnm2024_ddos_udp
2023-12-07 11:43:21.000000000,BENIGN,0,95000000.0,50.0,804.0,8.463157894736842,0.5263157894736842,16.08,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:44:05.000000000,BENIGN,0,11000000.0,31.0,7355.0,1048.8181818181818,4.545454545454546,237.25806451612902,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:44:16.000000000,BENIGN,0,23000000.0,30.0,2725.0,370.0,2.1739130434782608,90.83333333333333,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:45:02.000000000,BENIGN,0,5000000.0,31.0,10015.0,3828.0,10.0,323.06451612903226,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:45:11.000000000,BENIGN,0,6000000.0,31.0,10051.0,3309.0,8.333333333333334,324.2258064516129,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:45:29.000000000,BENIGN,0,5000000.0,33.0,7310.0,3492.6,10.0,221.5151515151515,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:45:34.000000000,BENIGN,0,1.0,32.0,9321.0,14390000000.0,50000000.0,291.28125,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:46:50.000000000,BENIGN,0,12000000.0,27.0,1183.0,652.4166666666666,4.166666666666667,43.81481481481482,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:47:24.000000000,BENIGN,0,1.0,30.0,6224.0,9843000000.0,50000000.0,207.46666666666667,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:47:27.000000000,BENIGN,0,6000000.0,29.0,6871.0,10245.166666666666,8.333333333333334,236.93103448275863,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:47:40.000000000,BENIGN,0,1.0,33.0,10678.0,14938000000.0,50000000.0,323.57575757575756,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:47:40.000000000,BENIGN,0,2000000.0,31.0,7926.0,9268.5,25.0,255.67741935483872,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:47:42.000000000,BENIGN,0,1000000.0,30.0,8974.0,19507.0,50.0,299.1333333333333,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:47:44.000000000,BENIGN,0,11000000.0,33.0,7563.0,1067.6363636363637,4.545454545454546,229.1818181818182,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:48:10.000000000,BENIGN,0,55000000.0,50.0,2168.0,39.41818181818182,0.9090909090909091,43.36,22.0,17.0,lsnm2024_ddos_udp
2023-12-07 11:48:27.000000000,BENIGN,0,1.0,30.0,9239.0,15421000000.0,50000000.0,307.96666666666664,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:48:45.000000000,BENIGN,0,1.0,29.0,7737.0,80402000000.0,50000000.0,266.7931034482759,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:48:55.000000000,BENIGN,0,1.0,34.0,9353.0,16347000000.0,50000000.0,275.0882352941176,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:48:59.000000000,BENIGN,0,15000000.0,25.0,2022.0,633.1333333333333,3.3333333333333335,80.88,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:49:51.000000000,BENIGN,0,70000000.0,50.0,2260.0,32.285714285714285,0.7142857142857143,45.2,22.0,17.0,lsnm2024_ddos_udp
2023-12-07 11:50:19.000000000,BENIGN,0,10000000.0,31.0,6744.0,1395.9,5.0,217.5483870967742,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:50:54.000000000,BENIGN,0,132000000.0,25.0,2064.0,65.1969696969697,0.3787878787878788,82.56,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:52:42.000000000,BENIGN,0,76000000.0,50.0,997.0,13.118421052631579,0.6578947368421053,19.94,0.0,17.0,lsnm2024_ddos_udp
2023-12-07 11:52:44.000000000,BENIGN,0,71000000.0,50.0,2730.0,38.45070422535211,0.704225352112676,54.6,43.0,17.0,lsnm2024_ddos_udp
2023-12-07 11:53:06.000000000,BENIGN,0,1.0,27.0,5246.0,87787000000.0,50000000.0,194.2962962962963,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:53:06.000000000,BENIGN,0,3000000.0,31.0,8288.0,5973.666666666667,16.666666666666668,267.35483870967744,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:53:33.000000000,BENIGN,0,25000000.0,24.0,519.0,1050.2,2.0,21.625,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:54:29.000000000,BENIGN,0,121000000.0,27.0,3457.0,69.6694214876033,0.4132231404958678,128.03703703703704,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:55:33.000000000,BENIGN,0,62000000.0,50.0,1393.0,22.467741935483872,0.8064516129032258,27.86,0.0,17.0,lsnm2024_ddos_udp
2023-12-07 11:57:14.000000000,BENIGN,0,5000000.0,34.0,10132.0,4775.0,10.0,298.0,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 11:57:49.000000000,BENIGN,0,16000000.0,33.0,9536.0,1455.5625,3.125,288.969696969697,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:00:46.000000000,BENIGN,0,22000000.0,31.0,5822.0,773.0,2.272727272727273,187.80645161290323,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:02:22.000000000,BENIGN,0,2000000.0,33.0,9416.0,12296.5,25.0,285.3333333333333,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:02:54.000000000,BENIGN,0,51000000.0,50.0,2198.0,43.09803921568628,0.9803921568627451,43.96,22.0,17.0,lsnm2024_ddos_udp
2023-12-07 12:03:03.000000000,BENIGN,0,10000000.0,27.0,720.0,18915.9,5.0,26.666666666666668,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:03:12.000000000,BENIGN,0,97000000.0,50.0,666.0,6.865979381443299,0.5154639175257731,13.32,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:04:32.000000000,BENIGN,0,12000000.0,27.0,3946.0,3578.5,4.166666666666667,146.14814814814815,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:06:55.000000000,BENIGN,0,63000000.0,50.0,1252.0,19.873015873015873,0.7936507936507936,25.04,0.0,17.0,lsnm2024_ddos_udp
2023-12-07 12:12:29.000000000,BENIGN,0,121000000.0,50.0,2910.0,24.049586776859503,0.4132231404958678,58.2,53.0,17.0,lsnm2024_ddos_udp
2023-12-07 12:16:01.000000000,BENIGN,0,56000000.0,49.0,1629.0,34.44642857142857,0.8928571428571429,33.244897959183675,0.0,17.0,lsnm2024_ddos_udp
2023-12-07 12:20:30.000000000,BENIGN,0,63000000.0,50.0,1349.0,21.41269841269841,0.7936507936507936,26.98,0.0,17.0,lsnm2024_ddos_udp
2023-12-07 12:25:33.000000000,BENIGN,0,66000000.0,50.0,2712.0,41.09090909090909,0.7575757575757576,54.24,43.0,17.0,lsnm2024_ddos_udp
2023-12-07 12:26:43.000000000,BENIGN,0,66000000.0,50.0,1240.0,18.78787878787879,0.7575757575757576,24.8,0.0,17.0,lsnm2024_ddos_udp
2023-12-07 12:28:56.000000000,BENIGN,0,60000000.0,50.0,2234.0,37.233333333333334,0.8333333333333334,44.68,22.0,17.0,lsnm2024_ddos_udp
2023-12-07 12:31:43.000000000,BENIGN,0,164000000.0,49.0,2354.0,16.182926829268293,0.3048780487804878,48.04081632653061,26.0,17.0,lsnm2024_ddos_udp
2023-12-07 12:36:47.000000000,BENIGN,0,79000000.0,50.0,968.0,12.253164556962025,0.6329113924050633,19.36,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:38:34.000000000,BENIGN,0,1.0,27.0,1221.0,61483000000.0,50000000.0,45.22222222222222,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:38:36.000000000,BENIGN,0,1000000.0,29.0,827.0,40947.0,50.0,28.517241379310345,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:38:37.000000000,BENIGN,0,1.0,29.0,1238.0,48386000000.0,50000000.0,42.689655172413794,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:40:21.000000000,BENIGN,0,241000000.0,29.0,727.0,61.25726141078838,0.2074688796680498,25.06896551724138,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:40:55.000000000,BENIGN,0,60000000.0,50.0,1255.0,20.916666666666668,0.8333333333333334,25.1,0.0,17.0,lsnm2024_ddos_udp
2023-12-07 12:46:05.000000000,BENIGN,0,1000000.0,26.0,1977.0,55797.0,50.0,76.03846153846153,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:46:08.000000000,BENIGN,0,1000000.0,27.0,1641.0,62521.0,50.0,60.77777777777778,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:46:08.000000000,BENIGN,0,1.0,27.0,1238.0,61418000000.0,50000000.0,45.851851851851855,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:46:09.000000000,BENIGN,0,1000000.0,26.0,768.0,52584.0,50.0,29.53846153846154,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:46:11.000000000,BENIGN,0,1.0,28.0,820.0,54508000000.0,50000000.0,29.285714285714285,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:46:11.000000000,BENIGN,0,1000000.0,28.0,1061.0,61311.0,50.0,37.892857142857146,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:46:13.000000000,BENIGN,0,1.0,27.0,1046.0,54980000000.0,50000000.0,38.74074074074074,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:47:36.000000000,BENIGN,0,1000000.0,26.0,1453.0,68125.0,50.0,55.88461538461539,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:47:37.000000000,BENIGN,0,1000000.0,28.0,1016.0,45317.0,50.0,36.285714285714285,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:47:40.000000000,BENIGN,0,1.0,29.0,819.0,54507000000.0,50000000.0,28.24137931034483,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:47:41.000000000,BENIGN,0,1.0,28.0,841.0,26474000000.0,50000000.0,30.035714285714285,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:47:41.000000000,BENIGN,0,1.0,29.0,1252.0,10713000000.0,50000000.0,43.172413793103445,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:47:45.000000000,BENIGN,0,1000000.0,30.0,1068.0,9012.0,50.0,35.6,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:48:06.000000000,BENIGN,0,1.0,29.0,1570.0,12579000000.0,50000000.0,54.13793103448276,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:48:07.000000000,BENIGN,0,1.0,30.0,971.0,4131000000.0,50000000.0,32.36666666666667,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:48:36.000000000,BENIGN,0,1.0,29.0,531.0,19934000000.0,50000000.0,18.310344827586206,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:48:37.000000000,BENIGN,0,1000000.0,29.0,900.0,19014.0,50.0,31.03448275862069,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:48:40.000000000,BENIGN,0,1.0,30.0,684.0,15808000000.0,50000000.0,22.8,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:48:44.000000000,BENIGN,0,2000000.0,29.0,1122.0,6179.0,25.0,38.689655172413794,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:48:47.000000000,BENIGN,0,1.0,31.0,706.0,6784000000.0,50000000.0,22.774193548387096,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:48:47.000000000,BENIGN,0,1000000.0,29.0,885.0,8585.0,50.0,30.517241379310345,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:48:47.000000000,BENIGN,0,1.0,29.0,1192.0,9728000000.0,50000000.0,41.10344827586207,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:48:48.000000000,BENIGN,0,1.0,29.0,699.0,6903000000.0,50000000.0,24.103448275862068,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:48:58.000000000,BENIGN,0,1000000.0,29.0,835.0,59368.0,50.0,28.79310344827586,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:53:01.000000000,BENIGN,0,23000000.0,29.0,3655.0,1861.608695652174,2.1739130434782608,126.03448275862068,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:54:17.000000000,BENIGN,0,83000000.0,50.0,945.0,11.385542168674698,0.6024096385542169,18.9,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:55:44.000000000,BENIGN,0,1.0,28.0,1176.0,13120000000.0,50000000.0,42.0,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:55:45.000000000,BENIGN,0,1.0,30.0,824.0,3994000000.0,50000000.0,27.466666666666665,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:55:45.000000000,BENIGN,0,1.0,30.0,815.0,3977000000.0,50000000.0,27.166666666666668,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:55:45.000000000,BENIGN,0,1.0,30.0,817.0,3987000000.0,50000000.0,27.233333333333334,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:55:45.000000000,BENIGN,0,1.0,30.0,836.0,4020000000.0,50000000.0,27.866666666666667,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:55:48.000000000,BENIGN,0,1.0,30.0,898.0,4084000000.0,50000000.0,29.933333333333334,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:57:19.000000000,BENIGN,0,1000000.0,30.0,1075.0,18627.0,50.0,35.833333333333336,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 12:58:01.000000000,BENIGN,0,1000000.0,28.0,1830.0,37211.0,50.0,65.35714285714286,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 13:00:10.000000000,BENIGN,0,42000000.0,28.0,1988.0,574.1428571428571,1.1904761904761905,71.0,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 13:00:52.000000000,BENIGN,0,1.0,27.0,2253.0,19241000000.0,50000000.0,83.44444444444444,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 13:01:34.000000000,BENIGN,0,41000000.0,27.0,2022.0,685.8536585365854,1.2195121951219512,74.88888888888889,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 13:02:16.000000000,BENIGN,0,14000000.0,29.0,2280.0,1110.2857142857142,3.5714285714285716,78.62068965517241,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 13:02:59.000000000,BENIGN,0,1000000.0,28.0,2210.0,17942.0,50.0,78.92857142857143,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 13:03:00.000000000,BENIGN,0,1000000.0,30.0,1276.0,9046.0,50.0,42.53333333333333,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 13:03:09.000000000,BENIGN,0,1.0,29.0,1667.0,15945000000.0,50000000.0,57.48275862068966,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 13:03:12.000000000,BENIGN,0,1.0,30.0,939.0,6100000000.0,50000000.0,31.3,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 13:03:12.000000000,BENIGN,0,1.0,30.0,940.0,5601000000.0,50000000.0,31.333333333333332,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 13:03:13.000000000,BENIGN,0,1.0,30.0,890.0,4185000000.0,50000000.0,29.666666666666668,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 13:05:06.000000000,BENIGN,0,64000000.0,50.0,1279.0,19.984375,0.78125,25.58,0.0,17.0,lsnm2024_ddos_udp
2023-12-07 13:06:42.000000000,BENIGN,0,203000000.0,50.0,2256.0,11.113300492610838,0.24630541871921183,45.12,28.0,17.0,lsnm2024_ddos_udp
2023-12-07 13:11:38.000000000,BENIGN,0,66000000.0,50.0,1292.0,19.575757575757574,0.7575757575757576,25.84,0.0,17.0,lsnm2024_ddos_udp
2023-12-07 13:12:40.000000000,BENIGN,0,58000000.0,24.0,5438.0,353.05172413793105,0.8620689655172413,226.58333333333334,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 13:14:31.000000000,BENIGN,0,259000000.0,27.0,5506.0,56.996138996138995,0.19305019305019305,203.92592592592592,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 13:15:37.000000000,BENIGN,0,71000000.0,50.0,1082.0,15.23943661971831,0.704225352112676,21.64,0.0,17.0,lsnm2024_ddos_udp
2023-12-07 13:21:08.000000000,BENIGN,0,66000000.0,50.0,1250.0,18.939393939393938,0.7575757575757576,25.0,0.0,17.0,lsnm2024_ddos_udp
2023-12-07 13:23:35.000000000,BENIGN,0,94000000.0,50.0,686.0,7.297872340425532,0.5319148936170213,13.72,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 13:24:41.000000000,BENIGN,0,1000000.0,26.0,177.0,81950.0,50.0,6.8076923076923075,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 13:24:43.000000000,BENIGN,0,1.0,25.0,0.0,54200000000.0,50000000.0,0.0,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 13:24:43.000000000,BENIGN,0,1.0,24.0,0.0,57344000000.0,50000000.0,0.0,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 13:24:43.000000000,BENIGN,0,1.0,25.0,0.0,58296000000.0,50000000.0,0.0,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 13:24:46.000000000,BENIGN,0,1000000.0,25.0,177.0,74228.0,50.0,7.08,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 13:24:47.000000000,BENIGN,0,1.0,24.0,0.0,64336000000.0,50000000.0,0.0,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 13:24:48.000000000,BENIGN,0,1.0,24.0,0.0,61688000000.0,50000000.0,0.0,0.0,6.0,lsnm2024_ddos_udp
2023-12-07 13:24:49.000000000,BENIGN,0,1.0,23.0,0.0,68432000000.0,50000000.0,0.0,0.0,6.0,lsnm2024_ddos_udp
